addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
22114,4795 Hawthorne Dr.,,Findon,66,5023,\xe6100000010ca35f7d70f67641c03598c8d797556140,4d7f93ed-1a1f-4c04-a72f-8e985c08daee,2013-10-22 00:00:00
22115,4691 Frisbie Court,,Darlinghurst,50,2010,\xe6100000010c74846d505dea40c0dd3c8267e0e56240,09318494-ff7c-4886-abf4-8f75be06b4f6,2013-08-03 00:00:00
22116,1191 Rhoda Way,,Vancouver,7,V7L 4J4,\xe6100000010c6892f82c62ac484059a1bfc67bc65ec0,071ab50b-24c1-408e-bc25-6875ff442e50,2014-02-10 00:00:00
22117,7559 W. Buchanan Rd.,,Westminster,7,V3L 1H4,\xe6100000010c308465ab7e9948403d38ebc24dbc5ec0,57ff5de4-bded-415c-9290-993a154b30f1,2013-07-09 00:00:00
22118,3529 Sweetwater Drive,,North Ryde,50,2113,\xe6100000010c1faf2256dfe540c0199f19542ee66240,497adfe2-6efd-4aa8-96e9-04cc814efde6,2013-02-10 00:00:00
22119,9593 Singingwood Court,,Cranbourne,77,3977,\xe6100000010cbba3424c450e43c05d29fe768f296240,2bb7dd33-f205-4aff-9256-9ed6311e2e33,2014-03-16 00:00:00
22120,2219 Alfred Ave.,,Wollongong,50,2500,\xe6100000010c6fc2b0274a3441c0cd35966ae4d96240,5f3726d8-27f4-4059-a867-c1717627519d,2012-11-29 00:00:00
22121,8355 Lighthouse Way,,Hawthorne,64,4171,\xe6100000010ce775287404753bc0e852bba2b31b6340,8d56eaf6-0247-46f9-975e-87330f5ba409,2012-09-12 00:00:00
22122,8841 Thornwood Dr.,,National City,9,91950,\xe6100000010c5ab997fe9e5b4040f19139385d3e5dc0,d0f4310d-8a47-46b3-951f-84aff58fe01d,2013-09-07 00:00:00
22123,4209 San Carlos Ave.,,Warrnambool,77,3280,\xe6100000010c6a6994bc2efe42c01810148b7ecd6140,c86e89bc-ab3e-4606-a99a-ac114ba3b705,2013-05-09 00:00:00
22124,3754 Olive Ave.,,Port Hammond,7,V6B 3P7,\xe6100000010c7c94010a929c4840b8f65a3e06c05ec0,e3abea21-06a2-46ab-a04c-3f516d9a31d2,2012-01-20 00:00:00
22125,3287 Trees Dr.,,Marysville,79,98270,\xe6100000010cb79312070f014840a2b3b435c7845ec0,f2ec159c-c97e-4fd3-9191-5531850ae120,2013-08-03 00:00:00
22126,486 Lorraine Ave,,Goulburn,50,2580,\xe6100000010ca6ff249c485141c03218ebb081b76240,37a4d1c1-1c8c-41ff-b43f-eaf86f0efb50,2012-06-15 00:00:00
22127,Zeiter Weg 9922,,Leipzig,53,04139,\xe6100000010c00000000000000000000000000000000,7011a876-2721-4dbd-828d-6561ebed467e,2014-03-29 00:00:00
22128,8454 Monti Circle,,Chula Vista,9,91910,\xe6100000010cea99e994fc574040e46c92aedc475dc0,a52beab0-6673-40c8-a15d-ebb25aa5545c,2013-08-04 00:00:00
22129,3007 Hooftrail Way,,Concord,9,94519,\xe6100000010c4f8156f22efc4240fd9a19c223895ec0,05859545-c610-45a5-8bde-848f973a69ae,2013-09-26 00:00:00
22130,5307 Wildberry Court,,London,14,W1Y 3RA,\xe6100000010c7b2574e2dfba4940f4e151ce664cc0bf,11593a78-9ce0-4c63-935d-a534d5379b62,2014-01-08 00:00:00
22131,8240 Leonard Dr.,,Oregon City,58,97045,\xe6100000010c7049f71a12a946400643fe78bb9a5ec0,f0484539-b2e5-4b33-932c-bf4073a9ee02,2013-10-07 00:00:00
22132,6318 Merriewood Dr.,,Corvallis,58,97330,\xe6100000010cc65027232259464059fabe48c5d05ec0,538b911a-c599-4227-82d7-711ec6d11181,2014-06-03 00:00:00
22133,9014 Brownstone Rd.,,Walla Walla,79,99362,\xe6100000010c076a2afa0f0d4740655cc5013ba25dc0,3e7d80a2-a578-4da1-a96f-a3e7184c40ad,2014-02-25 00:00:00
22134,7345 Stillman Court,,Glendale,9,91203,\xe6100000010c3d513931ce114140c4d04f20f28a5dc0,6175f720-396a-44fb-9b18-ac7d380dd2bf,2013-09-14 00:00:00
22135,1700 C Street,,Sydney,50,1002,\xe6100000010cefb28f7cd2ec40c0b4ce9e7c7fea6240,6c9955a0-0011-4e12-a685-7cf36a2623fe,2011-12-17 00:00:00
22136,296 Bel Air Dr.,,Victoria,7,V8V,\xe6100000010cbf7497f88b3a48403286d1a661e25ec0,8d1722af-504f-4e9f-9fec-00462662d3f4,2014-01-16 00:00:00
22137,8881 Laguna St.,,Burlingame,9,94010,\xe6100000010c99e3325599cd42405f166cab738f5ec0,de5b5bf7-acef-4f00-8bdb-755a1bbeef75,2014-04-29 00:00:00
22138,"112, boulevard Tremblay",,Saint-Denis,179,93400,\xe6100000010c08f18dc42f7d4840a6f8be64b7a70240,3c9e3f64-027e-465a-9cea-462fbde137c6,2013-12-21 10:09:29.423
22139,4742 Granada Dr.,,W. Linn,58,97068,\xe6100000010cb49cbaba74a446407a1f0768f4aa5ec0,451169d9-a55c-481c-8fd0-14f1a2b1e1d9,2013-10-20 00:00:00
22140,9515 Henning Dr.,,W. Linn,58,97068,\xe6100000010c68b5981063b2464045233240ceb25ec0,fd22d4be-ac1f-487b-8adc-85cfe42ede65,2014-02-26 00:00:00
22141,2975 Roslyn Road,,San Gabriel,9,91776,\xe6100000010c65a4ea9e0b0e41401ea495571e8a5dc0,fdf6b15e-54e3-4187-ab0e-ee3eee33beda,2014-04-18 00:00:00
22142,7745 Relis Valley Road,,Burlingame,9,94010,\xe6100000010cf1848d38f1c442406ccf6a2fc49c5ec0,22f88365-b92f-41b1-8e4a-9ff5aca8d4b9,2013-11-11 00:00:00
22143,7379 Rain Drop Circle,,Torrance,9,90505,\xe6100000010cce1f87ed96e840401be19255638d5dc0,80ca6811-d183-4ee1-961e-2f956563ee1c,2014-02-17 00:00:00
22144,9014 Brownstone Rd.,,Burien,79,98168,\xe6100000010c0dd4192953bc47400e6c3972528a5ec0,9cb34c6d-e174-448e-a524-9620ba08b7a5,2014-03-20 00:00:00
22145,1093 Via Romero,,San Diego,9,92102,\xe6100000010c1c7184080a61404076046f7ef04b5dc0,f8440ced-eb49-4c4d-a272-da2f4caac3ca,2013-06-14 00:00:00
22146,6553 San Miguel Rd.,,York,14,Y024 1GF,\xe6100000010c6e35e1bb2bfe4a40b65168f18a51f1bf,9aba16f9-1459-4d24-b4c9-82480440c0b7,2011-06-05 00:00:00
22147,9328 Beatrice Rd,,South Melbourne,77,3205,\xe6100000010c93a882e861f142c0a48166bac3176240,f8b96577-a9a7-47dc-a44e-60d23febaa32,2014-01-02 00:00:00
22148,5751 Pine Creek Way,,Palo Alto,9,94303,\xe6100000010cfae464dda7bd424024cd9edd5f845ec0,52d44e93-0eb2-40b5-b453-f1f60077e8dc,2014-04-11 00:00:00
22149,Hauptstr 2929,,Kassel,19,34117,\xe6100000010c1e39b94680a64940431d47ac5cf72240,50cdafb4-d305-4205-b70b-bbbf7e665b59,2013-12-08 00:00:00
22150,Postfach 55 00 00,,Neunkirchen,70,66578,\xe6100000010cfcfe537378b848404d808eefcf721c40,54e4cdc4-686e-4092-a89f-031e884b01ec,2014-05-05 00:00:00
22151,9943 Northwood Drive,,Wollongong,50,2500,\xe6100000010c559a374f413841c0c83ec94c95e26240,9926330e-e869-4a89-ad4a-86389477daac,2014-05-10 00:00:00
22152,6819 Terry Lynn Lane,,Chula Vista,9,91910,\xe6100000010cab471b70e25040404de9a95221385dc0,21c52c24-047b-4466-ac9c-537ecc500abb,2013-08-14 00:00:00
22153,4643 Elkwood Dr.,,Burbank,9,91502,\xe6100000010c147490ac651a4140aa217d1c408c5dc0,61a214d5-f140-4639-8627-dfac85d85104,2014-03-28 00:00:00
22154,4187 Banbury Loop,,Gold Coast,64,4217,\xe6100000010c5fa9eae1ddff3bc09525a4f5a0286340,9decf1bd-b004-438f-8552-b2706c7ebc6d,2011-12-14 00:00:00
22155,"9559, avenue de Villiers",,Drancy,179,93700,\xe6100000010cffe2a02c72724840f58352cf12920340,73d4400f-8dd3-4b98-8899-1bea6f493a54,2013-12-21 10:09:29.423
22156,8313 Canyon Creek Drive,,Lavender Bay,50,2060,\xe6100000010cc7ac7e9ea6e840c03fb5d5876de86240,b783036c-b32d-4801-a79f-d9516287d02d,2011-09-09 00:00:00
22157,Herzogstr 3998,,Erlangen,8,91054,\xe6100000010cd292fb996ec748403fcee6fea00b2640,1c08aeae-f122-43d6-a13a-8d5bee682768,2012-02-21 00:00:00
22158,8568 San Vincente Drive,,Milsons Point,50,2061,\xe6100000010c2e748fc60fe840c0067cd62318ee6240,89def8e9-cdc1-4fcf-9d2c-e28f60d1f6da,2011-10-11 00:00:00
22159,2547 Boxer Blvd.,,Oak Bay,7,V8P,\xe6100000010cdbefc33ebc344840591ed494f2d15ec0,19499e45-d19c-404d-ac21-d0a86c373ce2,2013-10-20 00:00:00
22160,879 St. Andrews Way,,Lake Oswego,58,97034,\xe6100000010c10085f6858af4640f9191565e5b15ec0,03ee03c6-310b-440e-bcfd-d4f29309e197,2011-12-31 00:00:00
22161,6748 Alfred Ave.,,Bremerton,79,98312,\xe6100000010ca8390ce2dec54740a9de823336bb5ec0,327ff0cb-3b4b-498c-9647-2e0912236078,2013-09-07 00:00:00
22162,3829 Baltic Sea Ct.,,Concord,9,94519,\xe6100000010c37911addef044340191239499e755ec0,5cbe44d3-8948-4ebf-93a7-7a14eb15ffea,2014-04-27 00:00:00
22163,5070 Kirker Pass,,El Cajon,9,92020,\xe6100000010c383c9f46ba6040406983f20bda465dc0,b0b7b5f0-20c9-4576-adaf-be0440eb9da6,2013-11-04 00:00:00
22164,8274 Gladstone Drive,,Santa Cruz,9,95062,\xe6100000010c6fbbb2c9127e42404d08fbaf46795ec0,a9b9574c-21ba-4eca-b3f1-6dc35c244b27,2013-09-07 00:00:00
22165,9845 Oxford Place,,Beverly Hills,9,90210,\xe6100000010ccdf48a64140f4140ab422e4499945dc0,552043d7-7895-4f8a-8175-3a0c105843b2,2013-11-12 00:00:00
22166,RÃÂ¤uscherweg 675,,Paderborn,53,33098,\xe6100000010cd7c04bc640da494026949228be7b2140,3bfc1102-c234-47ff-b955-8a26f19f3975,2014-02-10 00:00:00
22167,3229 Pembroke Dr.,,Hervey Bay,64,4655,\xe6100000010c30b1090ccf5839c07d019ef8e01e6340,109161b0-f5f2-41c2-b49f-adacb0ebb1de,2014-03-11 00:00:00
22168,7633 Greenhills Circle,,N. Vancouver,7,V7L 4J4,\xe6100000010ccf717f3e3aa94840c2acb19d92cd5ec0,e2cdbbfb-cf9f-4140-8afb-64f0474c7799,2013-07-03 00:00:00
22169,3752 San Ramon Valley Blvd.,,Burbank,9,91502,\xe6100000010cc37e32a9951c4140dd6459fb8c915dc0,d3868c9f-6c73-4f1a-b5a0-1816435e589f,2013-11-02 00:00:00
22170,4002 Fawn Glen Circle,,Concord,9,94519,\xe6100000010c8887146a96ff424055fd71747b8b5ec0,437117db-279a-4d1f-83b9-cc12a5af3158,2013-10-06 00:00:00
22171,1061 Delta Fair Blvd.,,Bremerton,79,98312,\xe6100000010cc15cd9a70dd2474068c4a3dc5aa85ec0,48683554-593c-43ff-97c3-3d83f382c842,2014-04-14 00:00:00
22172,4915 Pear Dr.,,Findon,66,5023,\xe6100000010c0d9def15847641c0b311827460536140,86251949-8723-47ca-a88f-21b6512f7c1b,2011-11-18 00:00:00
22173,5284 Dumbarton Dr.,,Lebanon,58,97355,\xe6100000010c26bdbe4f954b46405c9f73a086ad5ec0,7730a64b-a9b5-434d-a5b0-beb9c8fce729,2013-09-24 00:00:00
22174,3774 Napa Court,,Bendigo,77,3550,\xe6100000010c8b30a5e78c6742c08e0a888efc0d6240,49d7ce01-aa78-451b-8175-55b56823bf95,2013-11-29 00:00:00
22175,"343, rue de Terre Neuve",,Paris,161,75008,\xe6100000010cc5857d06836d484057fb8bf754360340,b9f8ed98-a6b5-471d-9501-d62b22a8ae92,2013-12-21 10:09:29.423
22176,3574 Scenic Ct,,London,14,C2H 7AU,\xe6100000010c460fb13aebb649407fbde9d9e644c0bf,8ec6e6f0-37ae-45ec-8ce5-7ba54fd68b91,2014-04-23 00:00:00
22177,198 Edie Ct.,,Santa Cruz,9,95062,\xe6100000010c620d8919057f4240b4de5f8a4d805ec0,b50aa87f-e12a-456f-933b-2524e46cfa6a,2013-08-17 00:00:00
22178,2505 N Francisco Way,,Concord,9,94519,\xe6100000010c8d7fb2f435fb42407c9b9a12fd7e5ec0,eb2b375b-2173-4845-a6d5-7d489ebd2b72,2013-07-31 00:00:00
22179,6697 Roslyn Drive,,Goulburn,50,2580,\xe6100000010c4e4fccc7894741c0bbf7b752d1bb6240,41f17e45-d4f1-47d3-b05a-4efb1f9adaca,2012-02-01 00:00:00
22180,Wallstr 34,Einkaufsabteilung,Bottrop,53,46236,\xe6100000010c3cfe33756ac849409b7142479eb31b40,200a43fd-d49c-4acb-ad9a-6d4d6aa504a5,2014-01-19 00:00:00
22181,7832 Prospect St.,,Berkshire,14,RG11 5TP,\xe6100000010c00000000000000000000000000000000,cc966507-6eff-4cdc-ac32-61b3a29d35e6,2013-12-21 00:00:00
22182,512 Palms Dr,,London,14,E17 6JF,\xe6100000010c241320d32dd349404dfd421f21d3a5bf,78f9df79-8117-4925-b09f-dbf971f28fe6,2014-02-20 00:00:00
22183,4683 Buchanan Pl.,,Lincoln Acres,9,91950,\xe6100000010cecd3d6ac1c5940408e6c7c019e3a5dc0,f476ec17-898b-4835-9c22-9e094360d038,2014-02-12 00:00:00
22184,2761 Clyde Street,,Bellflower,9,90706,\xe6100000010cb7a9864353f34040b67c34987a805dc0,93753a61-6d40-4fb2-a01b-b21be530a5e1,2012-09-28 00:00:00
22185,2801 San Ramon Road,,Renton,79,98055,\xe6100000010cb982a1753fb74740501f917c9a985ec0,19bf3e25-0bc6-4a58-b1e5-1836dc229fd8,2013-09-09 00:00:00
22186,1256 American Beauty Dr,,Byron,17,31008,\xe6100000010c5fbc382b8b50404096e8b79fa9ed54c0,e4707a31-90e7-478c-972f-a2898285081b,2014-04-09 00:00:00
22187,3789 Linden Lane,,Mill Valley,9,94941,\xe6100000010c7907825525f14240e5202026b4ac5ec0,ef1457c0-893b-427d-9549-7fd2011bb730,2012-03-23 00:00:00
22188,5993 Baywood Drive,,Melton,77,3337,\xe6100000010c6bf7ba00f2d042c02aaaa6eff8116240,92070ae8-c332-4f33-8e69-5af657022a50,2013-05-01 00:00:00
22189,6739 Rishell Ct.,,Redmond,79,98052,\xe6100000010ceb81660ed7d147407231cda13b855ec0,171bbad9-9147-469d-9bb0-0ac6472dbd55,2014-05-25 00:00:00
22190,Brunnenstr 876,,Kassel,19,34117,\xe6100000010c52e7fe1ed7ad4940ca343e743ee32240,17d825ad-9c87-4833-9319-fa52086c2653,2014-06-11 00:00:00
22191,"6109bis, boulevard Saint Germain",,Roubaix,145,59100,\xe6100000010c288b27c174574940707d0ca2e6750940,e8bd3547-6902-4545-984f-b913e2cb3f72,2013-12-21 10:09:29.423
22192,9988 Belmont,,Hervey Bay,64,4655,\xe6100000010c855a60e2055139c0d187b58558206340,116a6a1b-34b2-46f7-b657-ef8425487053,2013-10-04 00:00:00
22193,HÃÂ¶henstr 9429,,Grevenbroich,8,41485,\xe6100000010c00000000000000000000000000000000,bc0ab368-2d4b-4928-9e4d-b033b67e5ded,2012-09-12 00:00:00
22194,9518 Stanley Dollar Dr.,,Lane Cove,50,1597,\xe6100000010c27c42583b4e840c082401fc8fae26240,baf4fb7c-305c-4419-81f0-a517aa890d5f,2013-03-25 00:00:00
22195,41 Regency Dr.,,Milwaukie,58,97222,\xe6100000010c882a8b8e90b34640def33c2f71a65ec0,0e7ff5f2-661a-47bb-883d-4cbe2e4c056f,2013-07-16 00:00:00
22196,Alderweg 37,,Poing,70,66041,\xe6100000010c00000000000000000000000000000000,2c6b5c9d-a13a-486e-9695-994df4145faa,2014-06-22 00:00:00
22197,Westheimer StraÃÅ¸e 2611,,Werne,53,59368,\xe6100000010c887cf19b35d04940eec98d9ecc821e40,47adb58d-6ce5-4541-957d-7451b8125cde,2014-03-27 00:00:00
22198,1790 Holton Court,,Port Macquarie,50,2444,\xe6100000010c0e9d112d9a6a3fc03cb2d5310e226340,a7b3d9bb-3fa9-4276-a43a-3f5becac6f0c,2012-04-26 00:00:00
22199,8158 Granada Dr.,,Torrance,9,90505,\xe6100000010c7235e5b6eaec40401be19255638d5dc0,cc7ddd4d-b57e-4c07-9d1c-195753965eb7,2013-10-22 00:00:00
22200,2818 Raymond Dr.,,Westminster,7,V3L 1H4,\xe6100000010c35f940af7494484053e62aa8f1b95ec0,4c7cb3af-eb50-431d-9ad7-e257de781aee,2012-08-30 00:00:00
22201,2815 La Vuelta,,Concord,9,94519,\xe6100000010c1e92ec5b6c05434010ea2d91e4825ec0,3089088d-deb8-4f3e-ba91-f298c34b0e00,2012-06-11 00:00:00
22202,9440 First Ave.,,Los Angeles,9,90012,\xe6100000010c1f792f9416f740409da2bd1fd28c5dc0,73a1bc91-e05d-4fbb-9b09-10b4cb23dd9c,2014-01-10 00:00:00
22203,4354 Northwood Dr.,,Sedro Woolley,79,98284,\xe6100000010c898580fd20444840a65b844f39845ec0,f887c486-c055-485b-b4cb-a98214880818,2013-07-24 00:00:00
22204,"98, rue Marbeuf",,Tremblay-en-France,179,93290,\xe6100000010ccdb19017a48148409e7fa559ed6e0440,14133503-4cdc-437e-bdd3-54244191858a,2013-12-21 10:09:29.423
22205,3906 El Dorado Way,,Rhodes,50,2138,\xe6100000010cd72a76eb5ce840c08bf0eecccce26240,e54c3dd7-4b20-4493-80dc-c827af934141,2014-06-18 00:00:00
22206,1709 P St.,,W. Linn,58,97068,\xe6100000010c266c65b029ad4640ca99c6a32d9f5ec0,18bb5034-2801-4527-9726-13ed764e2bac,2014-01-10 00:00:00
22207,1496 Chilpancingo,,Chula Vista,9,91910,\xe6100000010c81bdb917744b4040a367b1939b4b5dc0,7500748c-64f1-4983-a5f2-f6e8d01b0a7b,2013-08-27 00:00:00
22208,8225 Hidden Oak Ct,,Malabar,50,2036,\xe6100000010c821a471cf1fd40c0b22745507eea6240,c67bec24-6185-4a23-8218-ae507d21a9d4,2012-02-05 00:00:00
22209,6917 Del Monte Court,,Spring Valley,9,91977,\xe6100000010c37e92c12e75c404089238af6c3475dc0,3746877b-64e6-4c87-89fc-25e9c0b4d61f,2014-04-12 00:00:00
22210,9613 Smoking Tree Court,,La Jolla,9,92806,\xe6100000010c84c2f74b29f0404051da9aafd77b5dc0,643156e3-7ad5-4dcf-99b8-1a70d9f55cd7,2014-04-28 00:00:00
22211,"699, rue Royale",,Drancy,179,93700,\xe6100000010c3cfed85ccf6c48403ac8df4b918d0340,7af280b2-793b-4f70-b9ed-3385378b51fc,2013-12-21 10:09:29.423
22212,"55, rue de la Cavalerie",,Saint Ouen,103,17490,\xe6100000010c3202cc5869f3464040c9f9f26f0cc7bf,b26f4a20-de58-4cc6-be43-1791d15700cd,2013-12-21 10:09:29.423
22213,895 Sandalwood Drive,,Newport Beach,9,92625,\xe6100000010c83144443f1c6404023e5674b4f7e5dc0,62bafd1c-533a-485a-adab-2637c7c6275a,2011-09-15 00:00:00
22214,1652 Willcrest Circle,,Cloverdale,66,6105,\xe6100000010c1314bb6925f33fc06c41178c4e015d40,65ad14d4-8a1b-4d31-b4f4-a4b91da24e8c,2011-11-06 00:00:00
22215,2137 Carlotta,,Newton,7,V2L3W8,\xe6100000010c4fcf3dc535ea4a40f0f3fc49dca95ec0,ccc3ca6f-8512-4fda-9711-25e3d56a1b04,2013-10-23 00:00:00
22216,973 Broadway Street,,Warrington,14,WA3 7BH,\xe6100000010cda6ce1666fb84a40dd4964eaa03504c0,f5abc1e8-a10e-4a0e-9ca2-1117e1a61829,2011-12-19 00:00:00
22217,5341 Arnold Dr.,,Leeds,14,LE18,\xe6100000010c0a3e619b61e64a40153458530fb7f8bf,789611b8-ec6c-460d-97a9-713998bdec06,2014-01-27 00:00:00
22218,6836 Somerset Pl.,,Lincoln Acres,9,91950,\xe6100000010ca22394b7955140409e4937975c415dc0,a71fad10-2503-4bac-9fda-73247843ef3d,2013-11-20 00:00:00
22219,295 Halfmoon Court,,Shawnee,7,V8Z 4N5,\xe6100000010c4249a7e530444840a191163468d35ec0,e9933590-5812-49e0-99ae-40b16a2d8c32,2013-12-15 00:00:00
22220,6510 Northridge Drive,,Cliffside,7,V8Y 1L1,\xe6100000010cb26341594c46484010453c3ef6ce5ec0,e9cbb7c1-5a1a-4b79-968a-f1bc3f9d3475,2013-08-18 00:00:00
22221,9788 Trinity Ave,,Chula Vista,9,91910,\xe6100000010cb5ab5156b8514040a367b1939b4b5dc0,f13e7662-59bd-4ff2-bcbf-3afa72edf007,2013-11-01 00:00:00
22222,4700 Bancroft Rd.,,Oregon City,58,97045,\xe6100000010caa0ebee5bfa6464033fc432ec5ac5ec0,5034d828-caaf-4cf9-be60-68417fcc0143,2014-04-19 00:00:00
22223,1069 Ahwanee Lane,,Daly City,9,94015,\xe6100000010c84b51903b9d14240c9fe29f8c19f5ec0,21b3fd68-95a6-4b2a-8cce-a5f193839735,2013-09-09 00:00:00
22224,9231 Santa Ana Drive,,Springwood,50,2777,\xe6100000010ccd10435fb1d340c048613661bed06240,ff84afde-e1cd-4146-bd5a-0fb057f636a8,2011-07-24 00:00:00
22225,3072 Gumwood Dr.,,Berkeley,9,94704,\xe6100000010cac413c76e4f34240007e40069e8e5ec0,6130e5ac-05d2-47d8-9c6f-ab74a9c9cbb2,2014-04-29 00:00:00
22226,2350 Winthrop St.,,Torrance,9,90505,\xe6100000010c729f7c9565e34040eafb915f4b9d5dc0,a9355f72-8573-4f5c-9883-85f881af1135,2013-02-14 00:00:00
22227,7263 Rheem Dr.,,Burbank,9,91502,\xe6100000010c8dadb4ba35114140245f04eb76885dc0,8be91859-f239-4b5a-ae23-7faf6d40e168,2014-04-22 00:00:00
22228,4140 Delta View Ln.,,Oakland,9,94611,\xe6100000010c9b0a7448aee24240cfab34e634845ec0,e67079db-5608-464c-b1d7-c19884e5013e,2014-04-28 00:00:00
22229,1451 Victory Lane,,Gold Coast,64,4217,\xe6100000010ca334e3579e0a3cc01022ec45aa266340,cf6356e5-613e-4cb0-b251-fb298e37f015,2014-03-12 00:00:00
22230,6854 Muir Road,,Hawthorne,64,4171,\xe6100000010c5f25ca8250743bc0fefc7baa84246340,b2e99732-01f8-4f73-bf77-6d68c7f43004,2013-11-30 00:00:00
22231,598 Limeridge Drive,,Port Macquarie,50,2444,\xe6100000010c0e9d112d9a6a3fc04b0383d41e1f6340,0c1a37ea-752c-449d-81ed-b470a7567dcd,2011-12-29 00:00:00
22232,1963 Palms,,Bremerton,79,98312,\xe6100000010c29af4e4037c247409df2b1ab91b25ec0,0783b384-64c2-4948-b956-613795e3a553,2013-10-10 00:00:00
22233,1750 Morengo Ct.,,Salem,58,97301,\xe6100000010c23a2bc8f127c4640789f2c1542b85ec0,e410dbbf-bb74-45a9-8cf0-7fcd3e2debcf,2013-12-15 00:00:00
22234,Alte Landstr 1595,,Braunschweig,53,38001,\xe6100000010c00000000000000000000000000000000,548a8e8e-928c-49a8-a43d-3a44062e92e9,2013-07-08 00:00:00
22235,"2121, quai de lÃÂ´ Iton",,Tremblay-en-France,179,93290,\xe6100000010ca208c13fd97348407eee412d8b710440,5d66ff4b-5b0e-4325-a486-1eeb8820f3dd,2013-12-21 10:09:29.423
22236,"191, avenue Reille",,Chatou,164,78400,\xe6100000010c642317a6fe6e48402a56fe4500370140,f3af00d7-f294-488c-b213-c40d5e020d8c,2013-12-21 10:09:29.423
22237,9829 Santa Ana Drive,,Bellflower,9,90706,\xe6100000010cb7a9864353f34040f6165272747d5dc0,5fb61f06-5eb7-48cf-be43-230a2169a4a8,2013-10-21 00:00:00
22238,1114 Laurel,,Spring Valley,9,91977,\xe6100000010cd2df9f153a5b40407cbba7b5493a5dc0,5eb334b8-f6f0-43ba-92c8-272804a09260,2013-09-04 00:00:00
22239,1351 Boxer Blvd.,,Seaford,77,3198,\xe6100000010c278f0c7a420b43c09510d87846216240,57ece152-50f0-4309-8494-a5483b9f84dc,2013-01-07 00:00:00
22240,2101 Frayne Ln.,,Walla Walla,79,99362,\xe6100000010cbad70f7f64054740c79ff58198945dc0,ea8c35d0-dae3-413b-86ef-6ccb48381ed9,2014-04-14 00:00:00
22241,9897 Bayview Cir,,Burlingame,9,94010,\xe6100000010c8b74bbce58c7424085f8a6af8c9d5ec0,3e0954b1-f00f-4f5e-b726-9005f047264e,2013-09-23 00:00:00
22242,7910 Mary Dr.,,Newcastle,50,2300,\xe6100000010c9331db9b357840c086b7b9ff38006340,4dd0c5d7-875b-4634-9ec4-5dc1fd184cae,2014-05-21 00:00:00
22243,2396 Mink Court,,Corvallis,58,97330,\xe6100000010caeb145bb2151464089447faab9c55ec0,d771fdf4-9a4a-4321-be48-fcd6562cbcb8,2012-02-06 00:00:00
22244,3515 Sutton Circle,,Coronado,9,92118,\xe6100000010cce0bf0168e5540405f9034266c4e5dc0,a777a5b6-853e-4f0e-977b-865ca29bb419,2014-03-23 00:00:00
22245,3801 Roundhouse Place,,Stoke-on-Trent,14,AS23,\xe6100000010c65db1078007f4a404c89e6907e6701c0,ebdfc687-94d8-459e-b01f-1e81e17a912e,2012-11-13 00:00:00
22246,3637 Pheasant Circle,,Warrington,14,WA1,\xe6100000010cbe0de9374cb44a403d6126343c8b04c0,9813b462-9184-49e2-9536-96d059b8857b,2011-08-08 00:00:00
22247,6841 Monti Dr.,,Milwaukie,58,97222,\xe6100000010cec8190a5fbb24640632609bd749b5ec0,47326e8f-5cf0-4104-b2d6-67b474e3a5ac,2013-01-29 00:00:00
22248,"2, cours Mirabeau",,Suresnes,178,92150,\xe6100000010c50a6e47edd714840f46a6be4b7c10140,56c83aa5-71c7-4790-a89d-22b82c55aca8,2013-12-21 10:09:29.423
22249,8336 Newport Dr.,,Milwaukie,58,97222,\xe6100000010c17124b7a8bba4640db229fa03d9c5ec0,8dcb76a7-5535-4d1c-a69b-f9a86af651f4,2013-08-15 00:00:00
22250,5349 Keller Ridge Dr.,,Warrington,14,WA3 7BH,\xe6100000010c2de64027a4c04a408faf9f38bc3804c0,96ec702a-6d3a-45de-84c9-3e210b9c61f5,2013-12-13 00:00:00
22251,4451 Carmel Dr.,,San Gabriel,9,91776,\xe6100000010cc23a3b07eb0e4140f8d5ead5df8a5dc0,3dae8d99-ec89-402d-8f4f-ab8bb5ff89fd,2013-08-30 00:00:00
22252,6200 Mt. Pisgah,,Langley,7,V3A 4R2,\xe6100000010ccb43c4f93b864840ed851efbd3b45ec0,09212326-392f-4134-88f1-de9ababd4191,2013-07-10 00:00:00
22253,2897 Stonehedge Dr,,Lane Cove,50,1597,\xe6100000010cd12d45f12aec40c0fe611c7bd9e66240,47a49e17-7e1a-438a-805a-3773f241f70f,2012-04-21 00:00:00
22254,2569 Serrana Ct.,,Lebanon,58,97355,\xe6100000010c7226ab38274c46401b9750423da75ec0,b6693436-8665-41b5-92df-798abf4dee0b,2014-06-29 00:00:00
22255,3396 El Dorado Way,,Burlingame,9,94010,\xe6100000010c3464e964c0c9424092ee0fb13fa25ec0,c40acd95-db8c-4918-b596-bb88af9e1257,2014-05-07 00:00:00
22256,Waldstr 992,,Ingolstadt,8,85049,\xe6100000010cfff493732e5a4840edce887dd7ce2640,42ba2ca3-4bef-4caa-b185-e9360094e102,2014-06-14 00:00:00
22257,7228 Caravelle Ct.,,Port Orchard,79,98366,\xe6100000010cf9df604973bd4740865c542df1a55ec0,f9591fe7-7e03-4d0b-993c-72a6d9e2a028,2014-01-16 00:00:00
